Data da Compra,Loja,UF,Categoria,Tamanho,Cor,Preço Unitário,Quantidade,Valor Total,Estação,Cidade,Tipo de Lead
2022-06-04,Loja_46,PR,Blusa,G,Preto,45.77,26,1190.02,Outono,Maringá,Outbound
2023-05-14,Loja_9,RS,Saia,GG,Preto,108.43,24,2602.32,Verão,Caxias do Sul,Inbound
2023-03-25,Loja_19,SP,Macacão,G,Branco,289.95,54,15657.3,Verão,Santos,Inbound
2022-07-17,Loja_37,SP,Camiseta,GG,Azul,234.51,39,9145.89,Outono,São Paulo,Outbound
2022-10-01,Loja_4,MG,Short,G,Preto,281.11,36,10119.96,Inverno,Uberlândia,Inbound
2022-04-01,Loja_28,PR,Saia,PP,Vermelho,97.97,98,9601.06,Verão,Curitiba,Outbound
2024-03-19,Loja_39,DF,Short,G,Azul,284.86,47,13388.42,Verão,Brasília,Outbound
2023-07-21,Loja_29,RS,Short,GG,Amarelo,227.86,94,21418.84,Outono,Pelotas,Inbound
2022-08-12,Loja_30,RS,Calça Jeans,GG,Branco,101.39,8,811.12,Outono,Porto Alegre,Outbound
2023-08-16,Loja_31,DF,Calça Jeans,GG,Amarelo,104.57,69,7215.33,Outono,Brasília,Inbound
2023-08-24,Loja_7,GO,Blusa,M,Preto,172.85,63,10889.55,Outono,Goiânia,Outbound
2023-01-22,Loja_28,BA,Short,M,Verde,129.99,99,12869.01,Primavera,Vitória da Conquista,Outbound
2023-10-21,Loja_43,SP,Jaqueta,PP,Rosa,130.62,20,2612.4,Inverno,São Paulo,Inbound
2023-03-22,Loja_4,PE,Short,M,Branco,92.72,29,2688.88,Verão,Recife,Outbound
2023-10-18,Loja_47,RS,Jaqueta,PP,Azul,39.63,91,3606.33,Inverno,Porto Alegre,Inbound
2023-09-12,Loja_45,SP,Macacão,M,Amarelo,102.27,61,6238.47,Inverno,Santos,Outbound
2022-03-18,Loja_45,RS,Calça Jeans,P,Branco,167.26,86,14384.36,Verão,Caxias do Sul,Outbound
2022-03-17,Loja_50,MG,Calça Jeans,PP,Cinza,100.78,66,6651.48,Verão,Belo Horizonte,Inbound
2022-07-23,Loja_43,DF,Camiseta,P,Verde,153.6,62,9523.2,Outono,Brasília,Inbound
2023-10-28,Loja_37,RJ,Saia,M,Amarelo,129.04,23,2967.92,Inverno,Rio de Janeiro,Outbound
2022-08-15,Loja_26,PE,Camiseta,P,Azul,39.46,5,197.3,Outono,Caruaru,Outbound
2022-02-18,Loja_17,RS,Blusa,GG,Preto,178.99,47,8412.53,Primavera,Pelotas,Outbound
2022-01-07,Loja_35,SC,Macacão,G,Cinza,191.18,72,13764.96,Primavera,Florianópolis,Outbound
2023-09-19,Loja_6,PR,Calça Jeans,P,Cinza,66.48,30,1994.4,Inverno,Maringá,Outbound
2022-03-04,Loja_2,RJ,Jaqueta,M,Verde,214.13,43,9207.59,Verão,Rio de Janeiro,Inbound
2022-02-02,Loja_4,PE,Macacão,GG,Vermelho,236.69,94,22248.86,Primavera,Caruaru,Inbound
2023-02-15,Loja_46,SC,Short,GG,Cinza,118.98,74,8804.52,Primavera,Blumenau,Outbound
2024-02-04,Loja_7,SP,Jaqueta,G,Amarelo,192.79,63,12145.77,Primavera,Campinas,Inbound
2023-04-16,Loja_7,BA,Jaqueta,PP,Branco,153.41,30,4602.3,Verão,Salvador,Outbound
2022-04-12,Loja_15,BA,Camiseta,G,Verde,292.97,55,16113.35,Verão,Salvador,Outbound
2023-05-18,Loja_11,SP,Camiseta,P,Amarelo,291.66,52,15166.32,Verão,Santos,Inbound
2022-07-17,Loja_1,SP,Vestido,G,Vermelho,188.3,99,18641.7,Outono,Campinas,Outbound
2022-02-26,Loja_37,PE,Calça Jeans,PP,Verde,105.73,19,2008.87,Primavera,Olinda,Outbound
2024-02-08,Loja_42,PR,Macacão,GG,Preto,129.37,39,5045.43,Primavera,Curitiba,Outbound
2022-05-27,Loja_28,DF,Jaqueta,GG,Preto,46.61,86,4008.46,Verão,Brasília,Inbound
2023-12-04,Loja_37,SP,Camiseta,G,Vermelho,79.52,10,795.2,Primavera,São Paulo,Inbound
2023-08-13,Loja_39,PE,Vestido,PP,Azul,71.17,21,1494.57,Outono,Caruaru,Outbound
2022-03-19,Loja_23,PE,Blusa,PP,Azul,234.08,89,20833.12,Verão,Olinda,Inbound
2023-10-21,Loja_19,SP,Calça Jeans,PP,Amarelo,185.36,20,3707.2,Inverno,Campinas,Outbound
2024-02-24,Loja_50,RJ,Vestido,GG,Azul,240.6,58,13954.8,Primavera,Rio de Janeiro,Inbound
2022-01-06,Loja_47,RS,Calça Jeans,P,Cinza,198.81,94,18688.14,Primavera,Caxias do Sul,Inbound
2023-02-18,Loja_50,SP,Saia,PP,Cinza,242.53,71,17219.63,Primavera,Campinas,Outbound
2022-10-19,Loja_5,PE,Calça Jeans,P,Branco,86.87,20,1737.4,Inverno,Caruaru,Inbound
2024-02-22,Loja_41,BA,Saia,G,Preto,87.44,52,4546.88,Primavera,Vitória da Conquista,Inbound
2023-11-05,Loja_23,MG,Camiseta,PP,Rosa,156.24,29,4530.96,Inverno,Belo Horizonte,Inbound
2024-01-28,Loja_47,RS,Calça Jeans,P,Vermelho,295.42,67,19793.14,Primavera,Pelotas,Inbound
2023-05-16,Loja_28,PE,Jaqueta,PP,Vermelho,59.91,78,4672.98,Verão,Olinda,Outbound
2024-02-21,Loja_10,PE,Blusa,PP,Azul,262.53,75,19689.75,Primavera,Caruaru,Outbound
2022-12-12,Loja_13,SC,Vestido,P,Verde,236.8,89,21075.2,Primavera,Florianópolis,Outbound
2022-02-26,Loja_48,RJ,Macacão,PP,Amarelo,154.28,56,8639.68,Primavera,Petrópolis,Outbound
2023-01-21,Loja_33,PE,Blusa,P,Rosa,115.05,23,2646.15,Primavera,Olinda,Inbound
2024-01-05,Loja_6,SP,Blusa,P,Branco,285.97,94,26881.18,Primavera,Santos,Inbound
2022-05-31,Loja_4,PE,Camiseta,PP,Cinza,145.32,73,10608.36,Verão,Recife,Outbound
2024-03-29,Loja_3,PR,Saia,PP,Branco,267.1,44,11752.4,Verão,Londrina,Inbound
2023-02-09,Loja_4,GO,Macacão,M,Cinza,290.01,36,10440.36,Primavera,Anápolis,Outbound
2022-11-28,Loja_38,BA,Calça Jeans,P,Rosa,158.34,49,7758.66,Inverno,Salvador,Inbound
2022-12-16,Loja_45,RJ,Camiseta,G,Branco,39.46,98,3867.08,Primavera,Petrópolis,Inbound
2023-10-24,Loja_8,RS,Saia,G,Cinza,262.35,7,1836.45,Inverno,Pelotas,Inbound
2022-04-05,Loja_13,PE,Saia,M,Rosa,243.77,36,8775.72,Verão,Olinda,Inbound
2023-06-15,Loja_41,RS,Calça Jeans,M,Azul,252.66,13,3284.58,Outono,Caxias do Sul,Inbound
2023-01-14,Loja_47,MG,Short,M,Rosa,57.95,17,985.15,Primavera,Uberlândia,Inbound
2023-04-12,Loja_26,PE,Jaqueta,M,Preto,293.41,93,27287.13,Verão,Recife,Inbound
2023-01-25,Loja_17,SC,Blusa,P,Azul,189.5,57,10801.5,Primavera,Blumenau,Outbound
2023-02-25,Loja_8,RJ,Macacão,P,Cinza,279.8,92,25741.6,Primavera,Rio de Janeiro,Inbound
2023-04-17,Loja_4,BA,Saia,PP,Preto,265.6,18,4780.8,Verão,Salvador,Outbound
2023-01-23,Loja_50,DF,Blusa,P,Azul,125.65,92,11559.8,Primavera,Brasília,Outbound
2023-08-01,Loja_22,BA,Calça Jeans,GG,Amarelo,180.27,29,5227.83,Outono,Salvador,Outbound
2023-09-28,Loja_14,RS,Blusa,P,Azul,159.98,72,11518.56,Inverno,Pelotas,Outbound
2022-10-27,Loja_35,GO,Vestido,P,Azul,143.69,96,13794.24,Inverno,Anápolis,Inbound
2022-10-29,Loja_40,RS,Saia,P,Preto,156.94,69,10828.86,Inverno,Pelotas,Outbound
2022-06-21,Loja_38,BA,Saia,P,Cinza,196.11,76,14904.36,Outono,Salvador,Outbound
2023-12-12,Loja_15,MG,Short,GG,Preto,226.22,43,9727.46,Primavera,Contagem,Inbound
2023-11-19,Loja_32,RJ,Vestido,G,Branco,261.66,84,21979.44,Inverno,Niterói,Inbound
2023-07-25,Loja_12,BA,Macacão,P,Preto,277.13,85,23556.05,Outono,Vitória da Conquista,Outbound
2022-10-10,Loja_43,SP,Short,G,Preto,141.32,49,6924.68,Inverno,São Paulo,Inbound
2022-04-12,Loja_42,DF,Jaqueta,P,Branco,157.6,84,13238.4,Verão,Brasília,Inbound
2023-07-07,Loja_8,PR,Vestido,PP,Branco,285.28,17,4849.76,Outono,Curitiba,Outbound
2023-07-30,Loja_24,PE,Calça Jeans,PP,Branco,64.64,25,1616.0,Outono,Olinda,Outbound
2023-03-24,Loja_16,SP,Calça Jeans,GG,Vermelho,200.27,81,16221.87,Verão,Campinas,Outbound
2023-01-19,Loja_4,BA,Camiseta,PP,Azul,31.07,40,1242.8,Primavera,Vitória da Conquista,Outbound
2022-01-21,Loja_34,BA,Blusa,P,Vermelho,160.71,79,12696.09,Primavera,Salvador,Outbound
2024-02-27,Loja_10,GO,Vestido,M,Branco,176.78,44,7778.32,Primavera,Aparecida de Goiânia,Inbound
2023-01-19,Loja_2,MG,Vestido,G,Amarelo,164.96,58,9567.68,Primavera,Uberlândia,Inbound
2024-01-12,Loja_6,MG,Calça Jeans,PP,Verde,38.95,59,2298.05,Primavera,Belo Horizonte,Inbound
2022-08-05,Loja_49,BA,Calça Jeans,GG,Rosa,255.49,15,3832.35,Outono,Vitória da Conquista,Inbound
2023-08-04,Loja_41,DF,Calça Jeans,GG,Amarelo,251.52,5,1257.6,Outono,Brasília,Outbound
2024-03-18,Loja_42,GO,Calça Jeans,GG,Amarelo,162.26,36,5841.36,Verão,Goiânia,Inbound
2022-08-06,Loja_13,PE,Macacão,PP,Rosa,104.02,8,832.16,Outono,Caruaru,Outbound
2022-06-05,Loja_44,GO,Jaqueta,P,Preto,251.5,38,9557.0,Outono,Aparecida de Goiânia,Outbound
2022-12-06,Loja_43,SC,Macacão,PP,Azul,118.75,26,3087.5,Primavera,Blumenau,Inbound
2022-08-03,Loja_7,SC,Camiseta,P,Azul,32.51,20,650.2,Outono,Florianópolis,Inbound
2022-11-12,Loja_8,GO,Blusa,P,Branco,78.06,100,7806.0,Inverno,Goiânia,Inbound
2022-12-19,Loja_31,SP,Jaqueta,M,Vermelho,294.39,76,22373.64,Primavera,Santos,Inbound
2023-11-11,Loja_25,GO,Saia,G,Rosa,206.28,91,18771.48,Inverno,Aparecida de Goiânia,Inbound
2022-11-28,Loja_1,BA,Vestido,P,Preto,126.99,13,1650.87,Inverno,Vitória da Conquista,Inbound
2022-10-06,Loja_36,SC,Vestido,P,Verde,72.84,95,6919.8,Inverno,Florianópolis,Outbound
2022-11-05,Loja_39,PE,Short,GG,Cinza,183.19,51,9342.69,Inverno,Recife,Outbound
2023-10-11,Loja_35,RS,Calça Jeans,PP,Verde,93.89,92,8637.88,Inverno,Porto Alegre,Inbound
2022-08-01,Loja_26,SP,Saia,PP,Verde,169.29,76,12866.04,Outono,Campinas,Outbound
2022-12-21,Loja_38,GO,Saia,PP,Cinza,191.42,1,191.42,Primavera,Aparecida de Goiânia,Inbound
2022-11-13,Loja_21,PE,Saia,PP,Vermelho,55.63,12,667.56,Inverno,Caruaru,Outbound
2023-02-05,Loja_10,RJ,Blusa,M,Azul,39.0,22,858.0,Primavera,Petrópolis,Inbound
2023-03-24,Loja_29,SC,Short,P,Preto,223.42,96,21448.32,Verão,Blumenau,Inbound
2022-03-23,Loja_40,SP,Saia,M,Azul,143.94,52,7484.88,Verão,São Paulo,Inbound
2023-05-30,Loja_18,PE,Calça Jeans,M,Verde,286.03,50,14301.5,Verão,Caruaru,Outbound
2024-03-06,Loja_6,RS,Saia,G,Branco,128.22,6,769.32,Verão,Caxias do Sul,Outbound
2023-07-11,Loja_46,PR,Vestido,G,Amarelo,242.96,79,19193.84,Outono,Curitiba,Outbound
2022-10-28,Loja_33,PE,Jaqueta,GG,Preto,231.74,9,2085.66,Inverno,Caruaru,Inbound
2022-10-12,Loja_37,RS,Saia,P,Rosa,172.55,72,12423.6,Inverno,Porto Alegre,Inbound
2023-09-15,Loja_35,DF,Short,GG,Preto,284.36,25,7109.0,Inverno,Brasília,Inbound
2023-11-25,Loja_7,MG,Short,GG,Azul,164.36,20,3287.2,Inverno,Contagem,Inbound
2023-04-22,Loja_31,BA,Calça Jeans,GG,Cinza,288.32,13,3748.16,Verão,Feira de Santana,Outbound
2022-02-27,Loja_46,PE,Short,P,Amarelo,269.49,100,26949.0,Primavera,Olinda,Inbound
2022-01-10,Loja_3,BA,Short,M,Verde,68.92,43,2963.56,Primavera,Salvador,Outbound
2023-02-20,Loja_47,PE,Blusa,G,Verde,200.97,22,4421.34,Primavera,Olinda,Outbound
2024-02-03,Loja_3,SC,Short,GG,Preto,270.12,36,9724.32,Primavera,Joinville,Outbound
2023-02-14,Loja_12,SC,Calça Jeans,M,Vermelho,105.1,76,7987.6,Primavera,Joinville,Outbound
2023-09-18,Loja_22,GO,Vestido,M,Preto,191.84,52,9975.68,Inverno,Goiânia,Inbound
2023-05-18,Loja_45,SP,Blusa,M,Azul,77.76,95,7387.2,Verão,São Paulo,Outbound
2022-05-05,Loja_24,RJ,Saia,PP,Vermelho,119.45,51,6091.95,Verão,Niterói,Outbound
2022-02-17,Loja_44,RS,Camiseta,P,Amarelo,30.82,9,277.38,Primavera,Porto Alegre,Inbound
2023-04-23,Loja_5,PE,Jaqueta,M,Verde,144.9,99,14345.1,Verão,Olinda,Inbound
2023-10-29,Loja_22,PE,Jaqueta,P,Cinza,197.85,26,5144.1,Inverno,Olinda,Outbound
2023-10-13,Loja_47,SP,Calça Jeans,M,Preto,157.23,77,12106.71,Inverno,São Paulo,Inbound
2022-12-04,Loja_12,SC,Calça Jeans,M,Rosa,135.27,74,10009.98,Primavera,Blumenau,Outbound
2022-08-20,Loja_3,SC,Calça Jeans,G,Preto,270.93,31,8398.83,Outono,Florianópolis,Inbound
2022-08-20,Loja_35,PR,Macacão,G,Preto,295.11,94,27740.34,Outono,Maringá,Inbound
2022-05-29,Loja_42,PR,Macacão,M,Azul,270.58,68,18399.44,Verão,Curitiba,Inbound
2022-10-30,Loja_2,BA,Calça Jeans,PP,Rosa,93.14,92,8568.88,Inverno,Vitória da Conquista,Inbound
2023-07-17,Loja_24,PR,Macacão,M,Rosa,79.27,19,1506.13,Outono,Londrina,Inbound
2023-12-04,Loja_26,PR,Blusa,PP,Verde,117.56,61,7171.16,Primavera,Curitiba,Inbound
2024-01-22,Loja_3,BA,Saia,G,Preto,288.85,15,4332.75,Primavera,Feira de Santana,Outbound
2022-12-19,Loja_22,RS,Macacão,GG,Rosa,241.24,38,9167.12,Primavera,Caxias do Sul,Outbound
2023-01-29,Loja_45,GO,Macacão,P,Cinza,274.97,70,19247.9,Primavera,Anápolis,Inbound
2023-09-24,Loja_7,RJ,Saia,M,Cinza,183.49,33,6055.17,Inverno,Niterói,Outbound
2022-12-24,Loja_42,RJ,Calça Jeans,PP,Verde,252.53,18,4545.54,Primavera,Niterói,Outbound
2023-07-24,Loja_48,MG,Camiseta,PP,Amarelo,294.42,76,22375.92,Outono,Belo Horizonte,Outbound
2024-02-23,Loja_27,RJ,Macacão,PP,Amarelo,243.13,2,486.26,Primavera,Rio de Janeiro,Inbound
2023-11-13,Loja_27,RS,Short,M,Cinza,36.24,34,1232.16,Inverno,Porto Alegre,Inbound
2022-08-11,Loja_17,SP,Jaqueta,GG,Branco,187.8,35,6573.0,Outono,Santos,Inbound
2023-11-24,Loja_46,GO,Camiseta,PP,Azul,173.73,24,4169.52,Inverno,Goiânia,Outbound
2022-06-27,Loja_13,SC,Short,M,Verde,114.17,15,1712.55,Outono,Florianópolis,Inbound
2022-04-14,Loja_45,RJ,Blusa,P,Preto,54.3,6,325.8,Verão,Niterói,Inbound
2022-07-22,Loja_20,RS,Saia,M,Vermelho,226.07,26,5877.82,Outono,Porto Alegre,Inbound
2023-10-05,Loja_46,BA,Saia,G,Cinza,63.15,25,1578.75,Inverno,Feira de Santana,Inbound
2022-05-15,Loja_40,GO,Blusa,GG,Amarelo,133.26,65,8661.9,Verão,Aparecida de Goiânia,Inbound
2023-03-21,Loja_10,BA,Vestido,G,Rosa,100.51,37,3718.87,Verão,Vitória da Conquista,Inbound
2022-08-17,Loja_27,GO,Calça Jeans,GG,Cinza,145.05,41,5947.05,Outono,Anápolis,Outbound
2022-06-14,Loja_46,RJ,Blusa,M,Branco,70.31,89,6257.59,Outono,Petrópolis,Inbound
2023-11-03,Loja_3,PR,Short,M,Azul,283.12,90,25480.8,Inverno,Curitiba,Outbound
2022-05-15,Loja_10,RJ,Blusa,G,Cinza,77.94,83,6469.02,Verão,Rio de Janeiro,Inbound
2023-11-07,Loja_25,DF,Saia,G,Preto,142.94,47,6718.18,Inverno,Brasília,Inbound
2022-10-15,Loja_24,GO,Blusa,GG,Cinza,116.43,93,10827.99,Inverno,Aparecida de Goiânia,Inbound
2023-10-14,Loja_38,SP,Jaqueta,M,Rosa,216.83,69,14961.27,Inverno,São Paulo,Outbound
2022-04-24,Loja_26,RS,Saia,PP,Cinza,160.03,29,4640.87,Verão,Caxias do Sul,Inbound
2022-08-09,Loja_32,RS,Saia,GG,Preto,281.43,36,10131.48,Outono,Pelotas,Outbound
2022-04-02,Loja_43,RS,Jaqueta,M,Cinza,35.08,91,3192.28,Verão,Caxias do Sul,Outbound
2023-11-18,Loja_12,MG,Short,M,Verde,80.99,15,1214.85,Inverno,Belo Horizonte,Inbound
2022-01-25,Loja_48,MG,Jaqueta,PP,Cinza,181.18,7,1268.26,Primavera,Contagem,Inbound
2023-03-24,Loja_36,GO,Short,G,Cinza,165.16,32,5285.12,Verão,Anápolis,Outbound
2022-01-30,Loja_15,RJ,Camiseta,P,Amarelo,173.59,74,12845.66,Primavera,Petrópolis,Inbound
2024-02-03,Loja_16,BA,Vestido,PP,Vermelho,223.1,64,14278.4,Primavera,Salvador,Inbound
2023-06-01,Loja_26,RS,Blusa,G,Preto,277.63,26,7218.38,Outono,Caxias do Sul,Outbound
2022-04-30,Loja_18,SC,Blusa,GG,Rosa,68.18,53,3613.54,Verão,Joinville,Inbound
2022-09-02,Loja_4,BA,Short,P,Vermelho,297.76,48,14292.48,Inverno,Vitória da Conquista,Outbound
2023-01-17,Loja_15,PE,Vestido,M,Vermelho,204.12,79,16125.48,Primavera,Olinda,Inbound
2023-06-14,Loja_38,PR,Jaqueta,PP,Azul,126.37,73,9225.01,Outono,Curitiba,Outbound
2022-04-13,Loja_26,DF,Saia,PP,Verde,255.56,99,25300.44,Verão,Brasília,Inbound
2024-01-14,Loja_8,RJ,Calça Jeans,P,Preto,274.32,14,3840.48,Primavera,Niterói,Outbound
2022-10-04,Loja_21,GO,Saia,PP,Rosa,137.76,71,9780.96,Inverno,Anápolis,Inbound
2023-10-04,Loja_4,SC,Vestido,PP,Preto,283.17,81,22936.77,Inverno,Blumenau,Outbound
2023-03-29,Loja_23,RJ,Macacão,G,Branco,115.15,53,6102.95,Verão,Rio de Janeiro,Inbound
2022-05-17,Loja_18,PR,Vestido,G,Cinza,148.93,93,13850.49,Verão,Curitiba,Outbound
2022-08-31,Loja_24,RS,Blusa,GG,Amarelo,94.19,53,4992.07,Outono,Pelotas,Inbound
2022-09-29,Loja_36,DF,Short,P,Cinza,198.22,92,18236.24,Inverno,Brasília,Outbound
2023-02-21,Loja_3,DF,Vestido,GG,Verde,58.96,2,117.92,Primavera,Brasília,Inbound
2023-10-30,Loja_28,SP,Jaqueta,M,Vermelho,44.46,44,1956.24,Inverno,Campinas,Inbound
2023-11-04,Loja_26,RS,Vestido,M,Azul,256.96,24,6167.04,Inverno,Caxias do Sul,Inbound
2024-01-02,Loja_26,SC,Saia,GG,Azul,104.08,65,6765.2,Primavera,Joinville,Outbound
2023-03-17,Loja_2,PE,Short,GG,Branco,197.2,82,16170.4,Verão,Olinda,Outbound
2023-12-13,Loja_42,PE,Calça Jeans,M,Preto,86.05,39,3355.95,Primavera,Recife,Outbound
2022-12-16,Loja_23,BA,Calça Jeans,GG,Preto,219.85,62,13630.7,Primavera,Salvador,Inbound
2022-02-22,Loja_4,PE,Short,P,Amarelo,263.02,23,6049.46,Primavera,Caruaru,Inbound
2023-01-31,Loja_40,PR,Jaqueta,GG,Verde,154.88,43,6659.84,Primavera,Maringá,Inbound
2023-03-29,Loja_50,BA,Macacão,P,Azul,166.1,95,15779.5,Verão,Salvador,Outbound
2022-05-28,Loja_44,SC,Calça Jeans,P,Rosa,63.78,65,4145.7,Verão,Joinville,Inbound
2023-11-19,Loja_37,BA,Saia,M,Vermelho,163.33,38,6206.54,Inverno,Feira de Santana,Outbound
2024-03-24,Loja_37,PE,Vestido,G,Amarelo,214.56,90,19310.4,Verão,Caruaru,Outbound
2022-08-06,Loja_42,RS,Short,G,Azul,158.8,66,10480.8,Outono,Porto Alegre,Outbound
2023-02-27,Loja_1,BA,Camiseta,P,Vermelho,265.86,13,3456.18,Primavera,Salvador,Inbound
2022-05-24,Loja_41,SC,Saia,P,Branco,148.13,32,4740.16,Verão,Blumenau,Outbound
2022-04-06,Loja_38,DF,Jaqueta,GG,Azul,191.14,83,15864.62,Verão,Brasília,Inbound
2023-01-13,Loja_10,RS,Vestido,P,Cinza,88.9,99,8801.1,Primavera,Porto Alegre,Inbound
2022-08-16,Loja_36,RS,Jaqueta,PP,Amarelo,217.42,80,17393.6,Outono,Caxias do Sul,Outbound
2023-01-23,Loja_30,SC,Vestido,M,Cinza,284.47,65,18490.55,Primavera,Florianópolis,Outbound
2022-08-15,Loja_33,SP,Calça Jeans,PP,Amarelo,218.34,63,13755.42,Outono,São Paulo,Inbound
2022-07-18,Loja_3,RS,Jaqueta,PP,Vermelho,78.19,15,1172.85,Outono,Porto Alegre,Inbound
2023-03-13,Loja_48,PR,Jaqueta,GG,Vermelho,291.87,23,6713.01,Verão,Londrina,Outbound
2022-10-20,Loja_39,SC,Camiseta,GG,Branco,201.76,87,17553.12,Inverno,Florianópolis,Outbound
2023-05-08,Loja_32,RJ,Calça Jeans,M,Rosa,120.08,29,3482.32,Verão,Petrópolis,Outbound
2022-02-02,Loja_1,RS,Jaqueta,PP,Azul,52.3,55,2876.5,Primavera,Pelotas,Outbound
2023-12-08,Loja_10,PE,Saia,PP,Verde,269.91,87,23482.17,Primavera,Olinda,Inbound
2022-07-04,Loja_38,DF,Jaqueta,PP,Amarelo,85.06,67,5699.02,Outono,Brasília,Outbound
2022-12-21,Loja_10,PE,Short,M,Rosa,86.23,37,3190.51,Primavera,Recife,Inbound
2023-01-02,Loja_6,BA,Jaqueta,M,Rosa,97.09,14,1359.26,Primavera,Feira de Santana,Inbound
2022-12-16,Loja_15,PR,Short,GG,Azul,120.33,45,5414.85,Primavera,Maringá,Inbound
2022-05-17,Loja_13,PR,Calça Jeans,P,Amarelo,214.28,36,7714.08,Verão,Londrina,Outbound
2023-02-10,Loja_25,GO,Calça Jeans,PP,Amarelo,133.53,22,2937.66,Primavera,Anápolis,Inbound
2023-11-13,Loja_2,MG,Jaqueta,GG,Vermelho,170.33,47,8005.51,Inverno,Belo Horizonte,Outbound
2023-06-05,Loja_6,PE,Jaqueta,G,Azul,261.67,57,14915.19,Outono,Olinda,Outbound
2023-03-10,Loja_38,GO,Macacão,M,Branco,192.39,44,8465.16,Verão,Aparecida de Goiânia,Outbound
2022-12-20,Loja_26,GO,Saia,M,Cinza,254.22,78,19829.16,Primavera,Goiânia,Inbound
2022-12-06,Loja_1,BA,Saia,M,Cinza,217.74,69,15024.06,Primavera,Salvador,Outbound
2022-10-16,Loja_25,PR,Blusa,PP,Vermelho,198.84,92,18293.28,Inverno,Londrina,Inbound
2023-04-10,Loja_39,MG,Jaqueta,P,Verde,123.42,13,1604.46,Verão,Uberlândia,Inbound
2023-07-20,Loja_49,MG,Calça Jeans,PP,Amarelo,232.48,53,12321.44,Outono,Contagem,Inbound
2023-02-09,Loja_5,BA,Blusa,PP,Preto,202.97,46,9336.62,Primavera,Vitória da Conquista,Inbound
2022-04-08,Loja_30,MG,Blusa,G,Preto,103.08,85,8761.8,Verão,Uberlândia,Outbound
2022-03-20,Loja_31,DF,Vestido,P,Amarelo,212.3,87,18470.1,Verão,Brasília,Outbound
2022-01-02,Loja_42,SP,Jaqueta,M,Verde,264.26,40,10570.4,Primavera,Santos,Inbound
2024-01-08,Loja_4,RS,Short,PP,Vermelho,183.5,24,4404.0,Primavera,Pelotas,Inbound
2022-12-04,Loja_32,SC,Macacão,M,Vermelho,202.03,1,202.03,Primavera,Joinville,Outbound
2022-05-02,Loja_49,GO,Saia,G,Branco,82.89,87,7211.43,Verão,Goiânia,Inbound
2024-02-29,Loja_7,SP,Blusa,GG,Verde,123.51,51,6299.01,Primavera,Campinas,Inbound
2022-05-15,Loja_20,GO,Calça Jeans,PP,Vermelho,48.64,42,2042.88,Verão,Aparecida de Goiânia,Inbound
2022-04-13,Loja_17,PR,Short,GG,Azul,110.85,31,3436.35,Verão,Londrina,Outbound
2022-02-01,Loja_31,SP,Camiseta,GG,Azul,91.26,30,2737.8,Primavera,Santos,Outbound
2023-02-09,Loja_47,PR,Jaqueta,G,Verde,180.94,87,15741.78,Primavera,Curitiba,Outbound
2024-03-06,Loja_15,RS,Blusa,GG,Vermelho,218.71,98,21433.58,Verão,Caxias do Sul,Outbound
2023-12-28,Loja_17,SC,Jaqueta,PP,Amarelo,184.65,81,14956.65,Primavera,Blumenau,Outbound
2023-09-04,Loja_50,SC,Saia,G,Vermelho,144.59,12,1735.08,Inverno,Florianópolis,Inbound
2023-11-30,Loja_42,RS,Camiseta,PP,Amarelo,210.27,19,3995.13,Inverno,Pelotas,Inbound
2023-06-04,Loja_42,SC,Jaqueta,P,Verde,211.4,52,10992.8,Outono,Blumenau,Outbound
2024-03-07,Loja_37,PR,Macacão,P,Vermelho,46.0,64,2944.0,Verão,Maringá,Outbound
2023-07-02,Loja_7,GO,Short,P,Rosa,209.03,33,6897.99,Outono,Anápolis,Inbound
2022-11-19,Loja_32,DF,Saia,G,Amarelo,267.12,51,13623.12,Inverno,Brasília,Outbound
2022-06-26,Loja_48,BA,Macacão,GG,Verde,254.89,54,13764.06,Outono,Vitória da Conquista,Outbound
2023-09-13,Loja_12,SP,Vestido,P,Cinza,135.01,64,8640.64,Inverno,Santos,Inbound
2023-08-18,Loja_40,DF,Macacão,M,Preto,258.6,60,15516.0,Outono,Brasília,Outbound
2023-02-27,Loja_13,MG,Calça Jeans,M,Branco,265.55,94,24961.7,Primavera,Belo Horizonte,Inbound
2023-01-26,Loja_12,SP,Jaqueta,PP,Cinza,187.71,61,11450.31,Primavera,Santos,Inbound
2023-12-11,Loja_10,PR,Macacão,G,Azul,274.16,68,18642.88,Primavera,Londrina,Outbound
2023-05-14,Loja_13,PR,Vestido,GG,Rosa,130.46,29,3783.34,Verão,Maringá,Outbound
2023-05-20,Loja_30,RJ,Camiseta,PP,Branco,239.0,14,3346.0,Verão,Niterói,Outbound
2022-10-01,Loja_24,SP,Calça Jeans,GG,Verde,231.8,52,12053.6,Inverno,São Paulo,Inbound
2022-06-12,Loja_27,SP,Saia,G,Verde,38.55,84,3238.2,Outono,Santos,Outbound
2022-03-18,Loja_3,DF,Short,PP,Rosa,227.12,26,5905.12,Verão,Brasília,Outbound
2022-04-03,Loja_48,GO,Vestido,P,Verde,163.32,12,1959.84,Verão,Anápolis,Outbound
2022-05-10,Loja_9,PR,Macacão,G,Rosa,276.14,57,15739.98,Verão,Londrina,Outbound
2023-02-25,Loja_31,PE,Calça Jeans,M,Azul,199.78,84,16781.52,Primavera,Caruaru,Outbound
